"Constituent","BahMax.PctExp","BahMax.R2","BahMax.cumPctExp","BahMax.relImportance.lmg","BahMax.Amps","BahMax.phase","BahMax.sine","BahMax.cosine","BahMax.speed","BahMax.rank","BahMin.PctExp","BahMin.R2","BahMin.cumPctExp","BahMin.relImportance.lmg","BahMin.Amps","BahMin.phase","BahMin.sine","BahMin.cosine","BahMin.speed","BahMin.rank","MPNMin.PctExp","MPNMin.R2","MPNMin.cumPctExp","MPNMin.relImportance.lmg","MPNMin.Amps","MPNMin.phase","MPNMin.sine","MPNMin.cosine","MPNMin.speed","MPNMin.rank","MPNMax.PctExp","MPNMax.R2","MPNMax.cumPctExp","MPNMax.relImportance.lmg","MPNMax.Amps","MPNMax.phase","MPNMax.sine","MPNMax.cosine","MPNMax.speed","MPNMax.rank","San.PctExp","San.R2","San.cumPctExp","San.relImportance.lmg","San.Amps","San.phase","San.sine","San.cosine","San.speed","San.rank","SuaMax.PctExp","SuaMax.R2","SuaMax.cumPctExp","SuaMax.relImportance.lmg","SuaMax.Amps","SuaMax.phase","SuaMax.sine","SuaMax.cosine","SuaMax.speed","SuaMax.rank","Tor.PctExp","Tor.R2","Tor.cumPctExp","Tor.relImportance.lmg","Tor.Amps","Tor.phase","Tor.sine","Tor.cosine","Tor.speed","Tor.rank","AvgRank.x","LevMin.PctExp","LevMin.R2","LevMin.cumPctExp","LevMin.relImportance.lmg","LevMin.Amps","LevMin.phase","LevMin.sine","LevMin.cosine","LevMin.speed","LevMin.rank","LevMid.PctExp","LevMid.R2","LevMid.cumPctExp","LevMid.relImportance.lmg","LevMid.Amps","LevMid.phase","LevMid.sine","LevMid.cosine","LevMid.speed","LevMid.rank","AvgRank.y","PonMin.PctExp","PonMin.R2","PonMin.cumPctExp","PonMin.relImportance.lmg","PonMin.Amps","PonMin.phase","PonMin.sine","PonMin.cosine","PonMin.speed","PonMin.rank","PonMid.PctExp","PonMid.R2","PonMid.cumPctExp","PonMid.relImportance.lmg","PonMid.Amps","PonMid.phase","PonMid.sine","PonMid.cosine","PonMid.speed","PonMid.rank","PonMax.PctExp","PonMax.R2","PonMax.cumPctExp","PonMax.relImportance.lmg","PonMax.Amps","PonMax.phase","PonMax.sine","PonMax.cosine","PonMax.speed","PonMax.rank","AvgRank"
"1M1S1K.6",1.65022906401273e-05,0.903024414878606,90.6887422196412,NA,0.000599893278088543,347.178135230237,-5.741172525322e-05,0.000252253040966493,89.06624134,60,0.000793372075234517,0.90250101047712,90.8948484799231,NA,0.00167926101971235,55.5975128487917,0.000551798490707935,0.000377859496007316,89.06624134,55,0.000110794289932045,0.892105628239694,89.7819405508215,NA,0.00200178171824142,202.1651144057,-0.000326513791017455,-0.000801492240835831,89.06624134,58,0.000166432545678178,0.75224284213722,76.7269199743614,NA,0.00134663723963857,313.950199160742,-0.000313477558381179,0.000302195635377546,89.06624134,57,5.06167166295807e-05,0.598241247819776,62.664274680066,NA,0.000373307996384072,148.224402519936,4.46949429205034e-05,-7.21541628237585e-05,89.06624134,56,0.00037222941097487,0.684642956847402,78.4537032452438,NA,0.00168653127369614,44.8905370580122,0.000297990445956346,0.00029913124160875,89.06624134,56,1.4437269577752e-07,0.833853685260996,84.8841807823191,NA,0.000763335701526838,48.0036527196639,0.000229231498486665,0.000206374507932842,89.06624134,59,57.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76654496768261e-05,0.729096574703883,92.6338730254095,NA,0.00099732399867773,169.449002316053,5.66678744756531e-05,-0.000304240955357598,89.06624134,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58
"1M1S1N.6",1.09821199052489e-05,0.903019219611789,90.6887532017611,NA,0.00162616253720535,122.52184538021,0.000432666065297368,-0.000275870655799839,87.423833718,55,1.03705754896129e-05,0.902499039858396,90.8948588504986,NA,0.00125406550371666,73.8201420860172,0.000351211587123863,0.000101902523860766,87.423833718,60,0.000854161046303242,0.892101488174582,89.7827947118678,NA,0.00390478353688801,109.416637328625,0.00116415056127522,-0.000410342130272489,87.423833718,45,6.40113120297868e-05,0.752228087479545,76.7269839856734,NA,0.00188713745515992,69.9394118276619,0.000425831609968619,0.000155500181942232,87.423833718,52,9.16784157902268e-05,0.598240663650073,62.6643663584818,NA,0.000169876323943962,243.642278436057,-2.54383898766431e-05,-1.26043385452621e-05,87.423833718,60,0.000401044805193297,0.684649972223284,78.454104290049,NA,0.00152087778451429,140.031456156011,0.000245296314892532,-0.000292658918996072,87.423833718,58,0.000204518989180243,0.833855506337851,84.8843853013083,NA,0.00103822969428724,323.577211107858,-0.000184019486990776,0.000249390226312003,87.423833718,56,55.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000431383912736364,0.729095715505613,92.6343044093223,NA,0.000667978534574278,130.906914610878,0.000121314673571484,-0.000105111695539229,87.423833718,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1695195524389e-06,0.490798156966234,67.4567377245658,NA,0.000370619979428843,34.0667895940516,8.29445216346356e-05,0.000122661635748877,87.423833718,18,39
"1o1p.2",0.109424290353754,0.903980975679983,90.7981774921149,NA,0.0130893147916441,32.4057317521955,0.00286253829579138,0.00450964135578162,28.90196694,22,0.18057232022767,0.904336908134097,91.0754311707263,NA,0.0283369989817181,193.467739175431,-0.00243813544434323,-0.0101808149223207,28.90196694,18,0.00298463395891806,0.892118828205248,89.7857793458267,NA,0.00287033889932357,248.310978638099,-0.00111078840922243,-0.000441789865536324,28.90196694,54,0.00025515471074094,0.751631108500442,76.7272391403841,NA,0.0120016524151561,313.929607171927,-0.00259339267448617,0.00249825996744646,28.90196694,25,0.000661619074319319,0.598253796545183,62.6650279775561,NA,0.00525952886712632,205.90711671947,-0.000473268781441396,-0.000974350562632337,28.90196694,16,0.77296724083892,0.69100691183869,79.2270715308879,NA,0.03032729269384,308.977188585883,-0.00545572116201937,0.00441436057459581,28.90196694,13,0.00508011146490135,0.833905960674907,84.8894654127732,NA,0.0039463044316496,142.286876700556,0.00092084428129918,-0.00119086944922085,28.90196694,42,25.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017114994709717,0.724675025559987,92.651419404032,NA,0.0132853888495854,59.5778920765236,0.00322304989940324,0.00189262423105292,28.90196694,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"1o1q.2",0.000700477353458684,0.903984143400797,90.7988779694684,NA,0.00266574747454478,324.783761259014,-0.000761467708088942,0.00107880004011062,27.341696578,51,0.000586756625422043,0.90434035008754,91.0760179273517,NA,0.00133516779460764,185.301577921415,-5.68205631601072e-05,-0.000612323726298263,27.341696578,57,0.000121837971310808,0.891936000126068,89.785901183798,NA,0.00778612871226732,331.539651538202,-0.00182240675082579,0.00336200209242064,27.341696578,33,0.000565960778338727,0.751534760143834,76.7278051011625,NA,0.00753044154347896,48.1665448371721,0.00202957417599144,0.00181678230789918,27.341696578,34,0.0001381430077242,0.598227685553688,62.6651661205638,NA,0.00284427142207905,343.133746233753,-0.000209671154231645,0.000691573185587969,27.341696578,31,0.0120251964551062,0.690801497547226,79.239096727343,NA,0.00596090475002023,55.5282750736556,0.0012211508664138,0.000838386754107699,27.341696578,37,0.000159695161451688,0.833898568856148,84.8896251079347,NA,0.00246723236965046,215.779362405711,-0.000663879635693688,-0.000921191004084577,27.341696578,50,39.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00116800324810614,0.724427326306708,92.6525874072801,NA,0.00112537323445931,280.487054934132,-0.000377598456183014,6.98954980656976e-05,27.341696578,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
"1S.1o1",0.00497942750946695,0.904030049006182,90.8038573969778,NA,0.00623575241619249,151.425338122411,0.00121221943302791,-0.00222570910782982,16.05696434,32,0.00391825358290431,0.904374494786596,91.0799361809346,NA,0.00352495276737067,210.332312390995,-0.000674026833759122,-0.00115196680116355,16.05696434,51,0.0122239668425546,0.891997615533386,89.7981251506406,NA,0.0121410955602976,60.57520738121,0.00426259617531865,0.00240428020141734,16.05696434,23,0.00553420514048391,0.751607669346659,76.733339306303,NA,0.00473660699370106,42.5158907704382,0.000979861630146275,0.00106873609115941,16.05696434,41,0.00182969908054021,0.59818819096151,62.6669958196444,NA,0.00336455586078918,227.04196834123,-0.000518833354674219,-0.000483109902115722,16.05696434,29,0.025034918181135,0.690816554583808,79.2641316455242,NA,0.00424109445461477,359.891312242062,-2.0028192323129e-06,0.00105580383358549,16.05696434,42,0.0059758360944233,0.833941865176282,84.8956009440291,NA,0.00762375633037999,57.4728824515897,0.00243816714125139,0.00155490657239719,16.05696434,27,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71610407907513,0.725788186810294,93.3686914863552,NA,0.0124842455041067,185.651863010241,-0.000354590743507204,-0.00358299786525306,16.05696434,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"1S1k.3",0.0027836033210116,0.904054861750527,90.8066410002988,NA,0.0021435233376008,164.526997955387,0.000218266421734064,-0.000788485857985008,45.04106854,54,0.00620859184237089,0.904435052123459,91.086144772777,NA,0.00372468930488836,167.26852522161,0.000289362510996216,-0.00128072186858395,45.04106854,48,0.00213012654759843,0.892018737562771,89.8002552771882,NA,0.00412575397307134,158.625719847811,0.000572141780701053,-0.00146186507324664,45.04106854,43,0.00328302257623251,0.751630824566473,76.7366223288792,NA,0.0032170954996742,147.252922944985,0.000499038600033694,-0.000775929397646147,45.04106854,48,0.00163078357164829,0.598197705307135,62.668626603216,NA,0.00234900306156978,279.327091985288,-0.000461822789013205,7.58506255069388e-05,45.04106854,38,0.0289159302182207,0.691029066404592,79.2930475757424,NA,0.00550515576740352,251.368028095839,-0.00129601205052123,-0.000436961494968953,45.04106854,38,0.00175224189881614,0.833956755988173,84.8973531859279,NA,0.00168492921123681,78.501943075293,0.000591409846985415,0.00012030280670038,45.04106854,54,45.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0879446686481239,0.726402418670631,93.4566361550033,NA,0.00317101408483589,135.151277776809,0.000603732983882338,-0.000606929497758694,45.04106854,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
"1S1K.4",3.63905713536329e-05,0.904031293782391,90.8066773908702,NA,0.00334848502201017,189.165434910214,-0.000236364654746535,-0.0014649586209864,60.08213714,47,0.000564932162434038,0.904427316145938,91.0867097049394,NA,0.0039667273373254,172.744062425524,0.000206400071065134,-0.00162109518700385,60.08213714,47,0.00113364919080004,0.892016646689558,89.801388926379,NA,0.00507648892196346,349.837970787794,-0.000397466976483632,0.00221745937251126,60.08213714,39,5.86682187305883e-06,0.751618705800303,76.7366281957011,NA,0.00381326539533533,21.9876618118562,0.000476029222696765,0.00117894454589224,60.08213714,45,8.10360497127979e-06,0.598194467658056,62.668634706821,NA,0.00168993312637217,170.318553844291,6.6450104164745e-05,-0.000389508546896998,60.08213714,47,0.00308145871913062,0.691030528236602,79.2961290344615,NA,0.00174752140956333,234.7315811056,-0.000357044848707204,-0.000252506498283968,60.08213714,55,0.000169224744969884,0.833947438978001,84.8975224106729,NA,0.00284960812491504,25.1063462086588,0.00050345895590498,0.0010744599617132,60.08213714,46,46.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0827761721313187,0.726862421038438,93.5394123271347,NA,0.00369747040744763,28.4059609656095,0.000545430155889524,0.00100850117411524,60.08213714,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43
"1S1N.4",0.000712993624905772,0.90403643146361,90.8073903844951,NA,0.00278760966777635,246.450021220458,-0.000835433649518484,-0.000364123739897443,58.439729518,49,0.00373800431694312,0.90444599936157,91.0904477092564,NA,0.00605956789898076,254.209809113401,-0.00175992771029358,-0.000497683931685476,58.439729518,44,0.000735995545181904,0.892015768456735,89.8021249219242,NA,0.00341917523885401,247.662825408129,-0.00103595637700421,-0.00042566209141889,58.439729518,48,0.00119518579561993,0.751634264761455,76.7378233814967,NA,0.00180736121154467,183.813745070122,-2.98665744363864e-05,-0.000448037468438386,58.439729518,54,1.33793769298493e-05,0.598194375786094,62.6686480861979,NA,0.000640692078921036,244.207942580492,-9.97972258136253e-05,-4.82267977768997e-05,58.439729518,52,0.00118261465665121,0.690993119993659,79.2973116491182,NA,0.0031073554623074,181.258642425887,-1.701831989243e-05,-0.000774581431284989,58.439729518,48,7.71372466341576e-06,0.833943872744921,84.8975301243976,NA,0.00135829007685369,255.170400077228,-0.00040581836472922,-0.000107446155262171,58.439729518,55,50.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17005664944297,0.726882727067802,93.7094689765776,NA,0.000383101537402544,185.478707833861,-9.01312275389115e-06,-9.39708798445325e-05,58.439729518,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
"1S1o.3",0.0137206421482272,0.904184760155577,90.8211110266433,NA,0.00764357500729843,220.312638820376,-0.00200146656237803,-0.00235899326407839,43.94303554,28,0.0402647365201189,0.904832408510147,91.1307124457765,NA,0.01409689790505,98.1968102519386,0.00518482065676429,-0.000746849431362155,43.94303554,26,0.003026149139251,0.892044579146407,89.8051510710634,NA,0.00238074008217545,184.374965493922,-7.46252190461508e-05,-0.000975412734703085,43.94303554,56,0.0831216608861239,0.752452751535677,76.8209450423828,NA,0.0213203309942895,121.68512102332,0.00536638413018196,-0.00331242154296816,43.94303554,19,0.000382433077924658,0.598198435211642,62.6690305192759,NA,0.00255234488256439,188.551517068495,-8.08486890925135e-05,-0.000537663767015162,43.94303554,35,0.189822959743852,0.690901685938267,79.487134608862,NA,0.000942081508860413,285.239467609868,-0.000227693145788921,6.20313120282035e-05,43.94303554,60,0.00820476624405976,0.834027113354501,84.9057348906416,NA,0.0048821041246688,195.485128232648,-0.000497363012183251,-0.0017952424329966,43.94303554,36,34.8888888888889,0.264240161441213,0.8223633439624,84.0335130957036,NA,0.0541386379960517,309.033851777877,-0.0076265071900946,0.00618328801968039,43.94303554,12,0.0827927931976412,0.546667994190572,67.9614800643639,NA,0.0121193712900595,124.136296940276,0.00209771345510214,-0.00142219768453279,43.94303554,23,17.5,0.0405725937304271,0.72650730356098,93.750041570308,NA,0.00259267881211999,310.033412635036,-0.000578008929392478,0.000485581761111918,43.94303554,48,0.000499633698069425,0.75815709856899,78.8140646134339,NA,0.00112621078791414,277.500774038637,-0.000319904471554781,4.21206193404495e-05,43.94303554,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
"2M1K.6",2.40341321011631e-06,0.904184582475407,90.8211134300565,NA,0.000555549224285463,313.375072770548,-8.70263217205453e-05,8.2225010721821e-05,88.0503456,61,0.001411981275778,0.904845121414295,91.1321244270523,NA,0.00284642116398671,5.00970017142465,4.95818099795742e-05,0.000565619752355637,88.0503456,52,0.000375262762847657,0.892036780158835,89.8055263338263,NA,0.000863821977184335,345.978821514142,-4.52148073269027e-05,0.00018106154641417,88.0503456,60,8.79831895309579e-05,0.752450461549263,76.8210330255723,NA,0.000676084161301731,132.827576601069,8.01764572338382e-05,-7.43159245204399e-05,88.0503456,59,6.32222062872187e-05,0.598198201639053,62.6690937414821,NA,0.000118325017709395,233.771399438283,-1.08528147729436e-05,-7.95138207696352e-06,88.0503456,61,0.000111052175827496,0.690760929005208,79.4872456610379,NA,0.00304272701223411,154.723268263844,0.000324096864136102,-0.000686353500487313,88.0503456,49,0.000960806733970285,0.834035206338851,84.9066956973756,NA,0.00263722635641636,303.670475426663,-0.000443464586159923,0.00029542407002718,88.0503456,47,56.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69829800543363e-06,0.726507550676004,93.7500462686061,NA,0.000767250304058486,274.093045736021,-0.000118843342358481,8.50429812757028e-06,88.0503456,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36014283328904e-06,0.490797799517855,67.4567450847086,NA,0.00049875148215066,311.660205699427,-9.48453457469024e-05,8.4386027277769e-05,88.0503456,17,38
"2M1N.6",7.02105472035568e-05,0.904173045569705,90.8211836406037,NA,0.00253820028308266,133.202035868551,0.000291392137045026,-0.000273654915448926,86.407937978,52,2.93831140730276e-05,0.9048428241711,91.1321538101663,NA,0.000655033204851881,120.715964002174,8.21925801459368e-05,-4.88333623960427e-05,86.407937978,61,1.36027999951152e-07,0.892018232264607,89.8055264698543,NA,0.00266149461367757,75.7581067536257,0.000409554823177203,0.000103951991433294,86.407937978,55,0.00628445893933283,0.752480580370573,76.8273174845117,NA,0.00492729849833847,49.7308892366505,0.00045097838497877,0.000382039681721755,86.407937978,39,5.59106781165797e-06,0.598196807821253,62.66909933255,NA,0.000509811464427404,49.8617978477172,3.25845512844295e-05,2.74758924451841e-05,86.407937978,55,0.00166754560148492,0.690719983245927,79.4889132066393,NA,0.00178959744031064,101.481289451077,0.00043957390083201,-8.92828414227715e-05,86.407937978,54,0.00163746612875365,0.834047191085239,84.9083331635043,NA,0.0038831467580022,306.105488256271,-0.000468136790501312,0.000341439910626644,86.407937978,43,50.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08440612014812e-05,0.726484888379417,93.7500671126673,NA,0.00170045530646442,248.547098314031,-0.00018965467791541,-7.45269322673024e-05,86.407937978,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10788055281176e-05,0.490797628927977,67.4567561635141,NA,0.000296441061329644,52.2821375578221,4.6879366095201e-05,3.62558426165491e-05,86.407937978,21,37
"2M1S.6",0.00110320258682134,0.904180816573682,90.8222868431906,NA,0.00276726082384317,216.503876427302,-0.000269235347014409,-0.000363799210507465,87.96820834,50,0.00133722113576779,0.904856311968332,91.1334910313021,NA,0.0026172776919999,144.480457586913,0.00022977261763117,-0.000321897035319541,87.96820834,53,0.00833456953370951,0.892098374515717,89.813861039388,NA,0.00436188998876577,81.8544313836088,0.000709092512439187,0.000101494254667657,87.96820834,42,0.000785340020059607,0.752472357429602,76.8281028245317,NA,0.00350196835186549,118.249306245715,0.000383511529164503,-0.000206062193577471,87.96820834,47,0.000558325969573931,0.598199127333358,62.6696576585195,NA,0.000532288465395893,38.4220527846064,2.86490452884604e-05,3.61175332543791e-05,87.96820834,54,0.00184730569361491,0.690667800248073,79.490760512333,NA,0.00162560041838556,73.3558946363404,0.000389975619691981,0.000116583732383424,87.96820834,57,0.00161541044242142,0.834062115253702,84.9099485739468,NA,0.00334348159988959,349.933197244944,-9.02852083234692e-05,0.000508564806587695,87.96820834,44,49.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000980737626437682,0.726465759577508,93.7510478502937,NA,0.00233900385261155,226.060668138359,-0.000207876132044919,-0.00020031870415404,87.96820834,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25136929108838e-05,0.490797513974191,67.456798677207,NA,0.000317217694359474,328.450414678777,-3.41032698472857e-05,5.55435232470189e-05,87.96820834,19,35
"2N2",0.0340786686749298,0.90431744862702,90.8563655118655,NA,0.0025040519727874,257.720716742247,-0.000800244493949449,-0.000174178436378307,27.895354956,53,0.145146953750305,0.906380558337886,91.2786379850524,NA,0.0208933550673469,281.725152437859,-0.0060463426438721,0.00125490575294626,27.895354956,22,0.0649379295123028,0.892750652364454,89.8787989689003,NA,0.0121473588110111,358.436340934934,-0.00010720293718724,0.0039271673692544,27.895354956,22,0.0318337927192875,0.752968457732806,76.859936617251,NA,0.0111223955493723,103.496445389893,0.00264598081851871,-0.000635070176745067,27.895354956,26,0.00708387167083852,0.598245337593336,62.6767415301904,NA,0.00243606006322562,328.079860481845,-0.000221724347908167,0.000355936124425284,27.895354956,37,0.10887139754554,0.692065848542261,79.5996319098785,NA,0.0121997002927133,127.537600134038,0.00236261088586949,-0.00181535968356594,27.895354956,24,0.0286822516079643,0.834381114069697,84.9386308255547,NA,0.0120042526841025,332.06121134872,-0.00170597482431207,0.00321675785009394,27.895354956,18,29.4444444444444,0.347170661734793,0.825062113592296,84.3806837574384,NA,0.0167873216686203,66.7440352716492,0.00239879912352678,0.00103090127079542,27.895354956,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0.0560304363998417,0.724248129792434,93.8070782866935,NA,0.00385205104406281,120.133420101654,0.000811553335707414,-0.000471073666067568,27.895354956,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.10870270852199e-05,0.490796329555957,67.4568797642341,NA,0.00133620002037554,192.316601260497,-0.000116590540359065,-0.000533989103237746,27.895354956,15,28
"2Q1",0.00517742332100519,0.904368760958341,90.8615429351865,NA,0.0034900890016337,139.872394252774,0.000918356620623438,-0.00108951768390204,12.854286356,45,0.0128247112723266,0.906507454781834,91.2914626963247,NA,0.00723365872413186,147.685867852758,0.00145178419572307,-0.00229524189840164,12.854286356,39,0.00961599230033067,0.892839412804884,89.8884149612006,NA,0.00847686664655174,26.2059828976121,0.00152301414333964,0.00309435774066063,12.854286356,32,0.000197573020312381,0.75280606838254,76.8601341902713,NA,0.00523958363415504,184.792101302314,-0.000133785121567811,-0.00159584287652633,12.854286356,38,0.00208415776963415,0.598241309431619,62.67882568796,NA,0.00190448263309693,123.138647300034,0.000343090936186057,-0.000223988081264789,12.854286356,44,0.0285391007700959,0.691819790440219,79.6281710106486,NA,0.00350557813050088,205.387259609622,-0.000374589398970431,-0.00078933637686458,12.854286356,46,0.000519231681951333,0.834311232645333,84.9391500572367,NA,0.00402654324836996,158.775650967919,0.000557711193974091,-0.00143605488797426,12.854286356,40,40.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00712766558638885,0.724112989505727,93.8142059522799,NA,0.00347638679864914,10.1828519560563,0.000181236022371674,0.00100900005921968,12.854286356,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000957550797916183,NA,67.457837315032,NA,0.00207453560921264,122.880487727932,0.000839634323411877,-0.000542778281901643,12.854286356,12,28
"2S.1M2",9.22254567101903e-05,0.904329170601471,90.8616351606432,NA,0.00304398581953068,349.281274132147,-9.21482555891339e-05,0.000486808718314515,31.01589568,48,0.000122269280330691,0.906492283400589,91.2915849656051,NA,0.00159713885076982,92.9784461394988,0.000240397614527526,-1.25080243448545e-05,31.01589568,56,2.33902003411487e-06,0.892751698358365,89.8884173002207,NA,0.00607877343793524,233.402533713008,-0.00079531053231415,-0.000590595160979324,31.01589568,37,0.00062113959850586,0.752822480576985,76.8607553298698,NA,0.00186167355351882,346.447715203636,-5.45288666035128e-05,0.000226219452922564,31.01589568,53,0.000593773488177722,0.598225620234342,62.6794194614482,NA,0.0021287204178303,206.995508949138,-8.34515190644814e-05,-0.000163814569913044,31.01589568,42,0.00624055020377145,0.691765322564782,79.6344115608524,NA,0.00262615471084461,20.2710369125815,0.000227569461730607,0.000616157238399691,31.01589568,50,0.000132390414872308,0.834281197849545,84.9392824476516,NA,0.00432430753068121,260.813382648242,-0.000656681043945637,-0.000106201721304192,31.01589568,39,46.6666666666667,0.0943535374536982,NA,84.4750372948921,NA,0.0118702143615253,311.0408383084,-0.000703474873583743,0.000612402230551898,31.01589568,21,0.00653195604687926,NA,67.9680120204108,NA,0.018080436491852,124.397653330391,0.00128333105538808,-0.000878637910880111,31.01589568,21,21,0.000942625056682885,0.725194634718716,93.8151485773366,NA,0.0079664885210989,219.600745123104,-0.000621954766928118,-0.000751794257804333,31.01589568,26,0.000306957737397002,NA,78.8143715711713,NA,0.00356191761477844,103.618470222468,0.00040677333442715,-9.85476420073739e-05,31.01589568,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5
"2S1M.6",0.000293259336752354,NA,90.86192841998,NA,0.000806927056101553,343.341892845594,-3.76431554056122e-05,0.000125805296246424,88.98410408,59,0.000129897045634542,NA,91.2917148626507,NA,0.00126014690123282,90.3877322687094,0.000191881388488852,-1.29852045702429e-06,88.98410408,59,0.000488228578920083,NA,89.8889055287996,NA,0.000407305510302242,105.172844639197,6.49075650899185e-05,-1.76019655594222e-05,88.98410408,61,0.00196861456503106,NA,76.8627239444349,NA,0.000560910557127634,193.012807697788,-1.57851015495773e-05,-6.83031239701434e-05,88.98410408,60,1.14940154942122e-05,NA,62.6794309554637,NA,0.00062152982867649,75.9821550914,5.22230880586434e-05,1.3037955702046e-05,88.98410408,53,0.00421338476322175,NA,79.6386249456156,NA,4.16344115928778e-05,235.093782595289,-8.51407628488332e-06,-5.94087551036544e-06,88.98410408,61,0.000267349251480826,NA,84.939549796903,NA,0.000854048219983403,48.1712441668791,9.8135329015284e-05,8.78317766788724e-05,88.98410408,58,58.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00491173071082984,NA,93.8200603080474,NA,0.00137228088930485,258.296098557441,-0.000165869724403915,-3.43617477145165e-05,88.98410408,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
"chi1",0.0019342639003395,0.875063148338929,87.9245950494498,NA,0.00716792606315033,262.768823895439,-0.00284585972133321,-0.00036108901614977,14.569547482,30,0.00456535734850732,0.874430507470152,87.7216464871876,NA,0.00896832480873484,312.576921894647,-0.00243366822436851,0.00223606419456818,14.569547482,33,0.000513795718032687,0.879393462906972,88.4476287146139,NA,0.00677234392684579,165.991052884925,0.000659243174202798,-0.00264232209575792,14.569547482,36,0.000504563923420022,0.725201947401989,73.4866999007202,NA,0.00636998206452737,217.890343375635,-0.00117721388739771,-0.00151272373485353,14.569547482,36,0.000339752223014015,0.59720791792464,59.855762451998,NA,0.00603358496733805,297.275930564841,-0.00108116254832289,0.000557454545801198,14.569547482,14,0.0464799390661864,0.655823135835419,72.2248073490907,NA,0.00731457470524223,206.536818406476,-0.00080740938606527,-0.00161681000894345,14.569547482,32,5.59387161074015e-05,0.825895723657398,83.9581254729621,NA,0.00654904080539832,114.935994724243,0.00222949826246681,-0.00103660155378027,14.569547482,31,29.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300404787261767,0.723977666204204,79.9638850403626,NA,0.00843036408099989,75.5996424356974,0.00242339715815359,0.000622238754719126,14.569547482,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
